"RegionName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"San Francisco, CA",358900,357600,356300,355000,354500,355200,356000,356900,358800,361000,363500,366500,369900,373600,376200,378400,381500,385600,389200,393000,396900,401000,405100,410300,410200,405000,409100,422100,429700,432100,436000,439700,443700,448400,452300,455600,461100,469400,477500,484400,493100,503200,513100,521700,530000,538800,549400,560800,573900,588000,600200,610000,620300,630300,639800,650300,660300,668200,675900,682300,686000,687200,685000,679900,675500,673600,673100,672500,672100,673000,675600,679600,686200,694400,701300,707700,714100,719200,722200,725400,728500,731600,733400,734600,736700,739100,741500,744700,749200,754500,761200,769200,778400,787700,796500,806500,818000,830700,844100,857600,870000,882200,895000,907500,919500,931700,946100,961100,974900,986500,997200,1006900,1015500,1022600,1028000,1033300,1038900,1042900,1044300,1043600,1041700,1038600,1035000,1031800,1030500,1030300,1031300,1030700,1027600,1025100,1025100,1025600,1024300,1022400,1020000,1017300,1013800,1008500,999300,990000,981400,972300,961900,951300,941700,932300,921100,908500,895900,884200,874700,865400,858000,853700,849600,843200,836000,830800,828500,827600,827900,829400,831600,834200,836400,836700,835800,834900,834100,832900,831000,829300,826300,822000,818800,817300,814500,810600,806100,801000,795600,790500,786900,785100,785700,788100,789600,789800,789900,789900,791700,795900,801600,808200,815500,822300,829100,836700,845300,854100,863700,874100,887000,901800,917900,935100,953300,969000,980400,988400,995100,1001300,1006800,1011300,1014000,1020700,1031200,1040300,1046100,1052000,1059400,1066600,1072200,1078900,1087900,1098300,1107800
"Detroit, MI",227400,227200,227500,229400,228800,225300,223400,224800,225500,225600,226100,228100,230300,232300,233500,234200,235000,236300,237100,237700,238600,240000,241500,242700,243800,245300,247000,248600,250500,252700,254600,255900,257000,258600,260700,262200,263300,264400,265800,267200,268700,270200,271400,272500,273700,275500,277500,279000,280300,282100,283800,285200,287200,289800,292100,293200,294000,294700,295400,296500,298000,299400,300600,301500,302400,303600,305000,306300,307200,307500,307900,308500,308900,309300,309900,310500,310900,311500,312000,312300,313300,314700,315600,315900,316400,317000,317800,318900,320000,320800,321700,323000,324400,325700,327200,328900,330100,330600,330900,331400,332300,333300,334400,335500,336700,337400,337500,337300,337600,338900,340300,341000,340800,339900,339400,339900,340300,339800,338900,338000,337200,336000,334200,332300,330900,329900,328800,327500,325300,322800,320700,319300,317500,315200,312800,310400,308000,305200,302000,298800,295100,290300,285800,282600,280100,276900,273400,269900,266300,262800,259100,254100,251100,251300,251300,248400,245100,242500,240900,240500,241100,242000,242800,243600,244200,244600,244700,244400,243900,243300,242000,239400,237000,235300,234100,233200,232300,231400,231600,232300,232300,231600,231400,231900,232300,232800,233300,234600,236200,237500,238200,240100,242800,246000,249600,252900,255500,258400,261400,263900,265900,267400,269000,270400,272300,275400,279800,284400,288600,292200,295700,299000,301100,302500,303900,305900,308600,311700,313800,315200,315600,315400,314500,314100,314100,314300,314300
"Riverside, CA",187700,185300,183600,182400,181300,180700,181500,184100,187600,190400,191600,192000,192200,192700,193700,194700,195000,196200,198400,199900,201600,204000,205700,207300,209400,210500,210800,211500,213400,215200,215900,217100,219400,221500,223300,225300,228300,231900,234900,238200,241500,243100,244000,243800,242500,242600,245100,247100,249400,252900,256700,258500,258900,258900,260000,261500,262500,264100,266100,268600,272000,275500,277500,279700,282400,284800,286400,287900,289800,292100,295100,298400,301100,302400,303900,306700,311100,316900,322600,327600,332800,337900,341900,346100,351000,357100,364100,370600,376400,382400,389000,396700,405900,415200,424000,433200,442800,452500,462600,473500,484600,495600,505500,513600,517900,520600,524700,529500,532700,536700,543700,552100,558900,563500,568100,575200,583600,590600,595000,597800,600300,601600,600700,599100,597700,595700,593100,589000,583600,578800,574800,570400,565400,559500,552700,545400,537600,528600,519200,509100,497800,486000,473900,461500,449100,437200,424500,411800,400200,389700,379400,369400,361200,355200,349600,344200,339500,335600,332600,330200,328300,327200,327000,327700,328800,329700,331100,332700,333800,334000,333100,330900,329500,328800,328000,327400,327100,325800,324000,322300,320300,318100,316100,314000,311800,309900,309100,308900,309100,310000,311500,312800,314400,316800,319800,323000,325700,328100,331000,334400,337900,341900,346500,352300,359000,366200,374100,382700,390500,397900,404000,409000,413100,416500,418700,420800,423100,424800,426000,426600,427600,428800,430300,431700,433000,434100,435200
"Phoenix, AZ",190900,188800,188000,187800,188100,189300,190400,191100,192300,193200,192900,192700,193300,194000,194900,196400,197500,198100,199200,200600,202100,203900,205700,207400,208800,210600,211800,212900,213500,214200,214500,215300,216800,218900,221000,223200,225500,227100,227700,227900,228500,229000,229000,229500,231200,233200,234900,236900,238900,240800,243000,244700,245000,245100,245700,246400,247300,249000,250800,251800,252500,253400,254600,256000,257500,258500,259500,260300,261400,262600,264300,266000,267900,269300,270100,271100,273000,274500,276100,279000,281800,283100,284000,284900,285700,287500,289900,290900,290600,290800,292600,295700,298600,301300,304100,307500,311500,315400,319000,323700,332100,344200,355500,361500,364900,371300,381600,393700,406600,420100,434700,450600,464800,475400,484500,495000,504400,510000,512400,513800,515000,516300,517500,518100,516900,513700,510900,510200,509800,507900,504400,499900,495000,490400,485700,482400,479400,475300,470100,464800,458400,450000,440900,432400,424400,416700,408600,399600,390400,382000,373700,364400,357500,353900,349800,343400,336300,329000,322700,317900,314500,312300,310500,308800,307100,305900,305100,304400,303400,302200,299900,296100,291400,286400,281900,278400,276000,275000,276100,277800,278000,277100,276500,276300,276400,277400,279400,282200,285800,289200,292100,295600,299600,304100,309300,314800,320000,325800,332100,336600,339000,341000,344100,349200,356600,363600,369400,373700,376800,377100,376600,377100,378000,376700,375100,375100,375600,375700,374900,373900,373400,374700,376800,379500,382200,384900,387200
"Seattle, WA",219300,218500,217600,217000,216900,217400,218800,220500,222000,223800,225900,227900,229700,231500,233500,235600,237700,239500,240800,242500,244600,246600,248600,250800,253000,255600,258900,262200,265100,268000,270100,271600,273000,274800,277200,279600,281600,283800,286400,288400,290600,293000,295700,298400,300900,303100,304900,306500,308200,309700,311100,312400,313500,314500,315700,317500,319500,321600,323100,324500,326200,328000,329200,330200,331600,333100,334200,334900,335700,336600,337600,338400,339300,340300,341500,342800,343700,345000,347100,349300,351200,353300,355200,357400,359400,360900,362300,364500,366800,368900,371200,373400,375900,378900,382600,386300,390100,394000,398500,403400,408100,411600,415100,420100,425400,430200,434800,440500,447100,454300,460700,467200,474300,481800,488400,494500,500600,506100,511700,517700,523900,529700,535600,541500,546900,551900,556300,560000,563700,567200,570800,574100,576400,577900,579800,580400,580000,578700,577100,574800,571600,567400,563000,558300,553500,548500,542600,536100,530700,526500,521700,516400,512100,509400,506600,502700,498500,494500,490400,487100,484400,482200,480900,480000,478400,477200,476000,473600,470900,469100,466800,463700,460300,457200,454200,451300,449400,447300,445000,442000,438200,434000,431300,429600,428600,428300,428900,429600,429500,428800,429200,431600,435400,439900,444400,448300,451900,455400,459300,463500,467300,471200,475900,480800,485500,490700,497000,503000,507800,511700,515400,518400,521300,523700,525600,529300,535200,539500,541300,543200,545800,547700,549800,553400,557200,561400,565600
"Minneapolis-St Paul, MN",186400,186800,187000,186800,186600,186700,186800,187100,187700,188700,189700,190800,191600,192200,192700,193300,193800,194400,195200,196400,197700,199200,200900,202100,202700,203200,203700,204500,205800,207400,209200,211300,213500,215300,217000,219000,220900,223000,225600,228400,230900,232700,234600,236700,238700,240800,243200,245500,248100,251000,254000,256600,259200,262100,264500,266200,268200,270800,273500,276200,279100,281600,283900,286500,289000,291300,293100,294900,296700,298500,300200,302100,304100,305900,307900,310300,312700,315200,318100,320800,323100,325500,327900,330000,331600,333400,335500,337600,340000,342600,344800,347100,349300,351400,353400,355300,357400,359800,362500,365100,367200,368900,370700,372700,374500,376200,378300,380200,382000,383500,384600,385300,385900,386800,388000,388800,389200,389500,390200,391300,392600,393100,392800,392200,391700,391300,391100,391000,390600,390300,390000,389600,388600,387500,386000,384300,382400,380000,376500,373400,371600,369600,366100,362500,359300,356900,355200,353600,351200,348500,346100,344000,341900,339400,337100,335400,333800,332200,330400,328700,327700,327500,327400,326600,325300,324400,323700,322300,321100,320100,318800,317300,315500,313300,311300,309300,307400,305700,304300,302900,301300,299000,296700,295000,294200,293500,292900,292800,293300,294000,295100,296500,298300,300400,302800,305200,307700,310100,312800,315100,316900,318700,320600,322200,323600,325400,327900,331000,333600,336000,338400,340400,342000,343000,343700,344300,344800,345100,345400,345700,346100,346500,346800,347300,348000,349200,350500
"San Diego, CA",297400,293000,290200,287900,285400,283800,282600,281600,281400,281800,282500,283500,285100,287900,291500,294100,296300,300200,304200,306700,309900,314700,318100,320300,323700,328000,331100,333400,336400,339300,343100,348200,353100,354800,355700,357500,360800,363600,366300,368900,372200,375500,377700,380300,385400,391300,397200,403900,410200,415400,420600,426500,433000,438800,442300,443500,444600,447700,452400,458100,463100,467100,470200,474500,478300,480200,482300,487500,493700,499400,504200,507600,511700,517000,523400,531300,539100,547100,557200,567700,575700,581700,586600,591400,595100,598600,602300,608200,616700,628400,641800,654800,664900,675200,687900,703000,721500,741500,760900,776700,788400,797400,805000,810400,816100,823600,831600,838100,841600,843100,844300,845900,846800,847600,847800,848000,848400,849000,849500,849700,849300,848800,845700,841400,838800,835300,828500,822200,818100,815100,812700,808500,803700,800800,798100,793500,788200,781700,775900,772700,769200,762600,752600,740700,727800,716000,706800,699000,689000,679900,673300,665500,657500,652400,648600,644100,640600,637600,635300,634100,635900,640000,643600,646400,649600,651900,654500,657800,660100,660300,659600,657500,654100,649000,643600,638500,632700,626700,621600,618700,617300,615600,612300,610200,610200,611400,612700,612800,612300,611900,613100,614800,617600,622100,627900,632600,636500,640300,644300,649000,655100,662200,669300,676700,684700,692700,701400,711500,719600,724500,729200,734800,740400,744300,745700,748700,753600,756800,757300,757800,758800,761100,764200,769300,774400,778100,780700
"St. Louis, MO",214300,212100,210700,210500,211500,212100,212300,212800,214000,215100,215600,216300,217500,218800,220100,220600,220800,221600,222800,223200,223000,223000,223600,224700,225800,226800,227900,229300,230400,231500,232800,233800,234900,236600,238600,240600,242500,245300,248700,252200,254700,256900,259000,261400,264100,266600,268400,269900,271900,274000,275700,277500,279300,280500,281400,282900,284700,286600,288500,290400,292300,293500,294100,295000,296400,297700,298900,300800,302600,303900,305900,308200,310400,312400,314600,316600,318400,320300,323100,324900,326100,327800,329900,332000,334300,336400,338500,341200,344300,347200,349900,352500,354500,355100,353800,351100,348900,348700,349400,349900,351100,352800,353100,353000,354700,358000,361200,364100,366600,368500,369800,370500,371500,373200,375000,376900,378600,379900,380300,380600,380800,381500,382800,384600,385900,386700,387700,388600,389600,391700,395700,400700,405100,406200,404900,403500,402300,400700,399600,398700,397600,396700,396000,395200,394200,393700,394100,393300,391100,389200,387400,385200,382900,380900,378400,375000,370700,365900,362600,361000,360100,359300,358100,356900,353900,349400,345900,345300,345100,346300,347700,348500,348500,347800,347400,346500,346100,346700,346300,343600,342500,342100,341400,339300,336400,334000,332500,332000,332800,332400,331400,331200,333200,336100,336900,335900,336200,336800,337100,338400,339400,338900,339400,340000,341100,343400,345600,347700,350000,351400,352700,354700,355400,356300,357600,360700,362400,362200,361500,362400,363400,365200,366500,367700,369700,372400,374200
"Tampa, FL",159900,159300,158900,158100,156700,155300,154400,154700,155100,155600,156300,157400,157400,157600,158100,158400,159300,160800,162000,162800,163800,164200,164500,165300,166800,168900,170900,172300,173300,175200,177000,178300,179700,181600,183800,186100,187800,188400,188500,189400,191300,193800,195900,197200,198500,200700,202700,204800,207400,209600,211800,214900,217300,219200,221600,224200,225700,226400,226900,228000,229700,231300,233200,235600,237900,238500,238400,239000,240900,243800,246100,247100,248000,250400,252200,253300,255600,258500,261300,264200,266400,268000,271300,275300,278200,280800,283900,286400,288100,289600,291600,294100,297300,300600,303400,306300,309700,312900,316700,321800,328000,334900,342600,349900,356600,363600,371300,379800,389200,399300,408600,417200,425300,432800,439800,447100,454400,460600,464600,467000,467500,467300,467400,467600,466200,463600,460100,456200,451600,446900,442800,438900,435200,431400,426800,420100,413300,408000,403800,400000,395000,389000,382800,377300,371900,366600,361600,357400,353400,348500,342900,336800,333300,332500,331600,328900,325800,322600,320100,318900,318100,317600,317500,317200,316700,316600,316800,316700,317200,317900,317700,316900,315900,314700,313200,311400,308900,305900,303500,302000,300500,298400,296200,294100,292500,291700,291400,292000,292600,292800,293300,294900,297100,299500,302000,304700,307200,309400,311000,312300,314100,316300,318300,320400,322800,326200,330300,334500,338300,341900,345400,349300,353000,355400,356200,356600,357700,358800,359400,359800,360600,361400,362100,363300,364300,365300,366200
"Baltimore, MD",247700,247800,247900,247100,245700,245000,245000,244800,244700,245500,246400,246300,246000,246000,246000,245800,245900,246400,247200,247800,248300,249300,250400,251100,251800,252700,253400,253900,254300,255000,256100,257800,259200,260400,261800,263600,265100,266200,267200,268100,269400,270500,270600,270900,272000,273700,275700,278000,279700,281200,282900,285300,287500,290000,292800,296100,299400,302200,304500,306900,309200,311200,313100,315000,317200,318800,320400,323100,326400,329500,332700,336100,339500,343400,348000,353000,357700,362500,366700,370300,374200,378400,382500,386600,391200,395900,400600,405400,410400,415400,420700,426000,431500,437500,443600,449400,456100,463200,470500,478300,486800,495300,504400,513300,521300,528900,536900,544300,551400,558800,566600,574100,582400,591000,598700,604500,609300,614400,619400,623400,625500,627000,628400,629400,628100,625800,623800,622700,621400,619800,618300,617400,616900,616600,615100,612800,609900,606700,602700,598500,594500,590900,587300,584500,582400,579200,574500,569700,565600,561600,557600,552400,547200,542200,537900,533500,529400,526000,523600,521400,519000,517100,516400,517100,517600,517200,516400,515600,514500,513700,512500,510900,509700,508300,506300,504600,503400,502000,501000,500000,498100,495300,493100,491500,489900,488300,487200,486700,486700,486600,485800,484400,483500,483700,484500,485600,487200,489600,491700,493200,494800,496200,497500,498800,500300,502200,504500,507400,509900,511500,514000,517200,518900,519500,520000,521300,523600,525700,526800,527100,526800,526700,525800,524300,524100,526600,529000
"Denver, CO",216500,217400,218000,218700,219000,219400,220300,221200,221900,223000,224200,225000,225300,225900,226500,227100,227900,229100,230600,232500,234500,236600,238300,239500,240300,241400,243100,244700,246300,248100,250100,251900,254200,257400,260800,264100,267400,270700,273700,276900,280500,283900,286800,289700,292600,295500,298300,300700,303100,306400,309900,313100,316000,319100,322400,325500,328200,331000,333700,336300,338600,340700,342200,343700,344900,345500,345400,345600,346000,346700,347600,348700,349900,351100,352000,352600,352900,353100,353200,353100,352900,352500,352500,352900,353000,352600,352200,351900,352400,353500,354900,356200,357400,358100,358800,359500,360200,361100,362200,363300,364700,366000,366800,367600,368800,370600,372500,374100,375000,375500,376300,377700,378900,379900,381300,382700,383600,384600,385400,385900,386700,387200,386800,386200,386100,386400,386700,387000,387100,387600,387900,387800,387600,388000,388600,388700,388100,386600,385600,385200,384100,381800,379400,377600,376600,376500,377000,377200,376600,375700,374100,372000,371100,371100,370900,370400,369900,369000,368300,368200,368600,369500,370100,370400,370700,371100,371600,371800,371900,371200,369800,368100,366700,365200,363900,363000,361800,359600,358100,357600,356900,356000,355500,355300,355300,355800,356600,357600,358600,360100,361700,363800,366100,368500,370300,372000,373600,375000,376500,378000,379400,380600,382400,384800,387500,390300,394000,398100,401800,405200,408300,410700,412900,415300,418200,421200,423900,426100,428500,430800,433500,436800,440700,445500,450400,456100,461300
"Pittsburgh, PA",125500,124500,123800,123900,124500,125100,125100,124800,124700,124700,124600,124500,124400,124500,124400,124400,124200,124100,124300,124800,125600,126400,127100,127900,128800,129400,129700,129800,129700,129400,129800,130600,131300,131500,131800,132200,132600,132800,133000,133500,133700,133700,134000,134800,135900,136900,137900,138800,139500,139900,140500,140900,141600,142800,144100,144800,144800,145000,145700,146500,147300,148200,148800,149100,149200,149700,150500,151000,151400,152100,152900,153500,154100,154600,155300,156700,158400,159300,159400,160100,161400,162300,162700,163600,165000,166400,167800,168700,168900,169700,170900,171700,172100,172400,172700,172800,173000,173600,174200,174700,175500,176000,176000,176000,176100,176200,176700,177300,177700,177900,178000,178600,179300,180300,181400,182700,183600,184300,184500,184800,185200,185800,186500,187000,187400,187800,187900,188000,188600,189200,189800,190100,190400,191000,191700,191900,191800,191700,191900,192200,191900,191100,190200,189800,190200,190600,191200,192000,193200,194700,196100,196400,197800,201400,205000,206700,207900,208900,209400,209900,210000,209700,209700,210500,210700,210100,210200,211300,212000,211800,211700,212200,212600,212300,211500,210900,210800,211000,211700,212300,212400,212200,211700,211500,212000,212300,212300,212800,213600,213700,213100,212500,211900,211900,212000,212100,211900,211900,212000,212000,211600,211900,213000,214300,215400,216500,217900,219500,220400,222600,226300,230400,233200,234800,235300,236300,238500,241800,244100,245200,246600,248300,249100,249800,251000,251900,252600
"Portland, OR",214600,214300,214400,214900,215500,216100,216300,216700,218100,219600,221000,222300,223500,224600,225800,226900,228100,229300,230900,232700,234400,236000,236900,237300,237400,237600,237800,238100,238600,239600,240800,242100,243100,244000,245400,246700,247600,248100,248700,249400,249700,249400,249400,249600,249600,249700,250000,250800,252200,253700,255000,256300,256900,257200,257500,258200,259200,260300,261300,262000,262900,263900,264500,264900,266100,267600,268700,269500,270400,271600,272900,274000,275100,276200,277100,278300,279900,281600,283000,284300,285600,287200,288900,290400,292100,293600,295100,296400,297400,298500,300100,301900,303700,305500,307200,309200,311400,313700,316600,319400,322000,324900,328000,331600,335600,339600,343600,347900,352700,358200,364100,370500,377600,385800,393700,400400,405900,410400,415100,419900,424300,428300,432100,435500,438200,439600,440800,442900,444900,446300,447300,448200,449300,449600,448700,447600,446500,445000,443300,441400,438800,435900,433400,431200,428600,426400,424600,422400,419300,415600,411300,405800,402000,400900,400000,397700,395600,393000,390300,388100,386500,385200,384200,383300,382500,381700,379700,377100,374700,372400,369700,366800,364000,361300,359300,358200,356900,354300,352200,350800,348700,346600,345100,343600,342600,342200,341800,342000,342500,343000,344000,345800,348200,350800,353500,356100,358500,361000,363900,366400,368400,370600,373400,377300,381500,385700,389900,394600,399000,402500,405800,408600,410900,413300,415600,417000,417700,418100,419500,421300,423300,425000,426900,429500,432000,434100,436100
"Sacramento, CA",236000,234400,233100,231400,228700,225700,224000,222800,221400,220900,221600,221900,222800,224500,225600,226400,227800,229300,229900,230700,232600,236000,238600,240700,242800,244500,245600,247600,250000,253100,255600,257900,260700,263700,266100,267100,266600,266700,267300,267100,268300,272400,276500,279400,282300,286000,290300,294000,297100,301700,307800,313400,315700,316700,319200,322800,326500,331500,336800,341900,347100,352200,356300,359800,364400,369100,373100,375500,377600,379100,381000,383000,385000,386200,388800,393300,398900,403400,408700,415700,422400,426300,429300,433700,440700,447200,451400,456300,462000,467100,470700,475200,480900,487100,492800,499400,506100,513300,521000,528500,536400,545500,554700,563400,571500,580000,589900,600100,608400,615700,623000,629900,634100,636100,638800,641600,642200,641900,641300,639100,636200,634300,632200,629400,625600,620400,614700,609200,603900,599900,597900,595600,591700,587300,582900,577200,571000,565600,560300,554700,548300,539100,526400,513800,503800,495500,487200,479600,472700,465600,458000,449300,442800,439100,435600,431100,427300,422200,416200,411000,407500,405400,403900,402000,399300,396800,394900,393300,391100,388600,386100,383400,380200,377900,376100,374100,371700,369500,367200,364500,361300,357900,355600,354600,354100,353000,351900,352000,352600,353000,354200,356500,359000,362300,366300,370100,374300,378300,382200,386300,391100,397000,403700,410700,417600,425000,434000,443300,450300,455500,460400,464000,466500,467400,468000,470200,473900,476900,478200,478500,479900,481800,483300,485800,489400,493500,496800
"Orlando, FL",182300,181600,182000,183400,185200,186500,187200,187200,187000,187300,188900,190800,192800,193400,194000,194500,195100,195100,195900,197300,199100,200000,201100,203200,205700,206900,206300,204800,203800,204500,205300,206400,208300,210000,211400,213900,216500,218900,220800,222700,224200,225400,226600,228800,230900,231800,232200,232300,233200,235100,237700,240000,242000,244000,245800,246900,247700,249100,250700,251900,253200,255000,256300,256700,257200,258400,260200,261600,263300,265300,266600,267200,267400,266900,266900,268700,271400,273700,275600,277600,280100,282200,284000,285300,285700,285400,285800,286800,288000,289500,291200,293000,294900,297700,300700,304000,308200,313500,319400,325300,330500,336000,342100,348400,354900,362100,370300,380400,392400,405500,417700,429100,440000,449200,456900,464600,470000,473300,477800,483300,487200,489800,492300,493500,493300,492100,490500,489100,488500,487800,486500,484100,480500,475800,470000,464400,459900,455200,450500,446200,440200,431500,421400,411500,402700,394800,387100,378800,370200,362000,354800,346000,338400,334200,330900,325400,319200,313300,307900,303500,300500,298700,297100,295500,295000,295000,293900,292100,290900,290400,289800,289200,288200,286800,285400,284600,283300,281400,280500,280600,279700,277700,276200,275300,274800,274000,273400,273300,273300,273700,274500,275700,277500,280500,283900,287100,290200,293600,297000,300600,303700,306200,308600,311600,314400,317200,320800,324700,328300,331700,334500,336700,338700,340500,341100,343000,346800,349700,349900,349900,350300,350400,350400,351200,352000,353100,354400
"Cincinnati, OH",197800,198900,199900,200400,200700,200900,201000,200900,200600,201000,202100,203400,203900,204000,204500,205600,206600,207500,208400,209300,210500,212000,213200,214200,215200,216000,216500,216900,217400,218500,219500,220600,221500,222500,223900,225900,227800,229700,231900,234100,235700,236700,237800,239000,240000,241500,243300,244500,245400,246200,246700,247100,247700,248500,249700,250900,251900,252700,253000,253200,253600,254000,254600,255300,255800,256300,256900,257900,258700,259500,260800,262000,262700,263800,265000,266200,267500,268600,269200,270100,271200,271900,272500,273400,274400,275400,276400,277300,278000,278800,279900,281200,282500,283200,283300,283800,285000,285800,286200,287000,288200,289400,290500,291700,293400,295100,296800,298200,298900,299100,299000,299000,299200,299800,300300,300400,300100,300200,300600,300800,301200,301600,301800,301800,301700,301700,302100,302100,301800,301400,300900,300300,299800,299700,299600,299200,298500,298000,297500,297000,295900,294500,292700,291200,290100,289500,288900,288600,288100,287100,285100,282300,280100,279700,279900,279600,279300,279100,278900,278200,277600,277500,277500,277500,278200,278800,278900,278800,278700,278300,278200,278200,277700,276600,275800,275300,274300,272700,272300,272400,271500,270300,269900,270200,270700,271400,272400,273700,274700,275200,275000,274600,274300,274800,275600,276000,276000,276300,276700,277300,278300,279300,279900,280500,281200,281600,282000,283100,284300,285000,285900,287400,289100,290500,291600,293400,295700,297700,299000,300100,301300,302300,303300,304700,305900,306900,307600
"Cleveland, OH",171600,171600,171400,171200,171400,171300,171500,172200,172900,173800,174800,175300,175700,176300,177100,177700,178300,178900,179200,179200,179500,179700,180000,180500,181200,181600,182200,182700,183100,183500,184300,185100,185800,186800,187600,188000,188500,189300,190600,191800,192600,193000,193400,193800,194300,194500,195100,196300,197300,198300,199300,200100,200800,201700,202500,203200,203700,203900,204100,204800,205400,205400,205200,205300,205800,206100,206100,206400,207100,207700,208100,208500,209000,209600,210100,210700,211300,212300,213300,214000,214900,216100,217300,218400,219200,220400,221800,223100,224000,224900,225800,226900,227600,227900,228000,228700,229700,230300,230600,231100,231600,231900,232300,232800,233200,233600,234000,234400,234700,234400,234400,234800,235300,235800,236300,237000,237800,238500,238700,238100,237100,236400,235800,235400,234900,234200,233600,233000,231800,230900,230600,230700,231400,232100,231600,229700,228200,227300,226400,225100,223600,221800,220000,218300,217000,216200,216000,216200,216500,216100,215500,214800,215100,216600,218200,218500,218600,218400,218200,217500,217000,216900,217100,217200,217100,216700,216400,216300,215900,215500,215100,214600,214100,213900,213500,213000,212700,212200,211400,210300,208700,207200,206500,206700,206900,206900,206700,206800,206700,206000,205300,205300,205600,206200,206900,207100,207100,207000,207000,206700,206600,207000,207400,208000,209200,210600,211900,213400,214700,216100,217500,218600,219700,220700,221400,222200,223700,224400,224700,225200,225100,224400,224200,224500,224500,224300,224200
